date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2013-12-28 17:00:00+00:00,51.0,27.896,22.996,25.56891,32.844635,26.9454,29.708887,0,0,44909.195,31309.139,2.0000002,2.0000002,0.0,10.0,15.807239,32.760002,279.22623,17.94,3.5546782
2013-12-29 17:00:00+00:00,63.0,27.696,23.896,25.185583,31.368126,27.85358,29.19671,0,0,44905.215,20551.99,15.8,15.8,0.0,24.0,16.135872,34.2,280.33154,13.36,2.768381
2013-12-30 17:00:00+00:00,55.0,25.996,23.446,24.652252,30.848461,27.63983,29.17068,0,0,44900.777,0.0,13.2,13.2,0.0,22.0,8.759178,24.119999,246.36263,7.71,1.669448
2013-12-31 17:00:00+00:00,61.0,27.946,23.346,25.183496,33.263927,27.371376,29.862024,0,0,44895.867,19186.367,6.8,6.8,0.0,18.0,8.557102,28.08,267.4339,14.37,2.9166684
2014-01-01 17:00:00+00:00,63.0,29.146,22.346,25.581419,35.323215,26.629345,30.602106,0,0,44890.5,41677.496,5.8,5.8,0.0,9.0,13.755579,26.28,278.39282,22.26,4.3811965
2014-01-02 17:00:00+00:00,61.0,29.746,23.096,26.035582,36.100906,27.778454,31.391973,0,0,44884.68,42278.66,3.6999998,3.6999998,0.0,8.0,12.387348,27.0,274.8883,22.61,4.456851
2014-01-03 17:00:00+00:00,61.0,29.146,23.996,25.981415,34.995693,27.909252,30.167295,0,0,44878.41,30805.17,4.7000003,4.7000003,0.0,10.0,17.208603,34.2,261.0695,18.36,3.754687
2014-01-04 17:00:00+00:00,51.0,28.496,24.196,25.74808,31.387833,26.81051,28.695602,0,0,44871.69,30953.941,0.4,0.4,0.0,3.0,19.829433,38.519997,253.06279,16.06,3.557193
2014-01-05 17:00:00+00:00,53.0,27.546,23.846,25.383501,30.96759,27.268002,28.70185,0,0,44864.46,36306.76,2.3999999,2.3999999,0.0,6.0,20.892412,40.68,258.06607,14.5,3.0289354
2014-01-06 17:00:00+00:00,53.0,28.246,23.646,25.387663,33.167633,27.517357,29.486107,0,0,44856.688,28165.572,6.2,6.2,0.0,16.0,13.527572,34.2,274.0236,13.97,2.8584113
2014-01-07 17:00:00+00:00,61.0,27.496,22.796,25.012665,32.96241,27.239485,29.814379,0,0,44848.395,24779.008,14.600001,14.600001,0.0,14.0,9.511088,26.64,260.40115,13.47,2.7062573
2014-01-08 17:00:00+00:00,63.0,29.696,22.596,25.718912,35.038876,25.71026,29.654474,0,0,44839.6,35494.438,8.8,8.8,0.0,13.0,16.75064,35.28,241.12465,19.0,3.964202
2014-01-09 17:00:00+00:00,61.0,29.696,23.796,26.331413,34.938675,27.545662,30.774157,0,0,44830.324,32753.387,3.8999999,3.8999999,0.0,6.0,13.039754,30.239998,240.16588,19.13,3.9765897
2014-01-10 17:00:00+00:00,61.0,28.446,22.946,25.454332,34.087345,27.519627,30.348776,0,0,44820.586,41659.344,7.3999996,7.3999996,0.0,13.0,14.578888,29.519999,336.0804,17.65,3.4888148
2014-01-11 17:00:00+00:00,63.0,26.096,23.446,24.531416,31.143024,27.93808,29.452612,0,0,44810.4,10485.798,30.1,30.1,0.0,24.0,13.1041975,33.48,333.22513,9.74,1.9409407
2014-01-12 17:00:00+00:00,63.0,25.796,23.046,24.287664,30.7351,27.175306,28.89871,0,0,44799.79,3115.3235,27.699999,27.699999,0.0,24.0,7.9932966,29.88,255.26683,5.88,1.3198825
2014-01-13 17:00:00+00:00,61.0,28.446,22.996,25.56058,32.942356,27.542028,30.015245,0,0,44788.766,37513.266,7.5000005,7.5000005,0.0,16.0,16.831684,33.839996,282.0602,18.88,3.6942701
2014-01-14 17:00:00+00:00,53.0,27.796,23.146,24.99808,31.629738,26.47402,28.524889,0,0,44777.35,19728.275,5.4999986,5.4999986,0.0,24.0,17.339897,41.760002,261.85904,13.23,2.757737
2014-01-15 17:00:00+00:00,61.0,27.646,23.296,25.05433,31.016659,27.236467,28.851278,0,0,44765.566,38608.43,12.8,12.8,0.0,21.0,21.129883,39.6,295.47495,16.98,3.2850134
2014-01-16 17:00:00+00:00,63.0,26.996,23.296,24.477247,30.898327,26.685333,28.505922,0,0,44753.426,12433.188,31.9,31.9,0.0,23.0,17.208603,30.239998,302.1957,11.21,2.2617812
2014-01-17 17:00:00+00:00,61.0,27.346,23.246,24.506416,31.867683,26.821789,28.451216,0,0,44740.95,26541.533,23.499998,23.499998,0.0,24.0,15.484185,31.68,303.5141,12.52,2.4808855
2014-01-18 17:00:00+00:00,63.0,26.346,23.296,24.348083,30.68394,26.452776,28.09287,0,0,44728.152,8411.498,26.800003,26.800003,0.0,24.0,15.124284,29.519999,294.6812,8.26,1.8113577
2014-01-19 17:00:00+00:00,63.0,27.296,22.896,24.591833,30.33179,26.89688,28.226921,0,0,44715.055,34546.387,17.200003,17.200003,0.0,22.0,20.111729,42.48,293.24445,15.82,3.022313
2014-01-20 17:00:00+00:00,61.0,24.446,23.046,23.723082,27.73672,25.724865,26.945074,0,0,44701.67,1142.7301,18.000002,18.000002,0.0,24.0,16.923828,31.68,288.58585,5.13,1.1837285
2014-01-21 17:00:00+00:00,55.0,27.346,23.096,24.768919,30.921223,26.572193,28.230635,0,0,44688.023,38969.87,6.6000004,6.6000004,0.0,16.0,17.581125,41.399998,307.68103,17.64,3.3837612
2014-01-22 17:00:00+00:00,55.0,25.996,23.096,23.98558,28.779964,26.370962,27.448921,0,0,44674.12,2723.7551,9.699999,9.699999,0.0,21.0,16.199999,36.719997,290.99084,6.84,1.5918905
2014-01-23 17:00:00+00:00,55.0,26.796,22.546,24.446,30.124958,26.242733,28.217995,0,0,44659.992,40162.906,8.599999,8.599999,0.0,20.0,19.022177,36.0,314.33984,18.44,3.3954206
2014-01-24 17:00:00+00:00,53.0,27.646,22.596,24.921,32.803185,26.745277,29.263403,0,0,44645.637,41969.723,7.0999994,7.0999994,0.0,17.0,14.24163,27.72,322.11215,21.45,4.001294
2014-01-25 17:00:00+00:00,63.0,28.546,22.396,25.250166,33.54924,26.85558,29.877869,0,0,44630.926,42088.35,11.0,11.0,0.0,10.0,13.70839,29.88,313.0475,22.53,4.321695
2014-01-26 17:00:00+00:00,61.0,27.396,23.496,25.1085,33.196323,27.885963,29.607061,0,0,44615.81,31347.686,12.0,12.0,0.0,22.0,15.509274,30.239998,321.52234,17.62,3.3328254
2014-01-27 17:00:00+00:00,55.0,27.246,23.196,24.81058,31.601196,27.349663,29.088129,0,0,44600.312,32663.422,16.599998,16.599998,0.0,24.0,15.778518,28.8,319.83447,15.98,3.048746
2014-01-28 17:00:00+00:00,55.0,27.346,23.046,24.543917,32.167347,27.385399,28.939476,0,0,44584.46,24883.475,12.600001,12.600001,0.0,24.0,13.18308,29.16,301.20383,13.95,2.687395
2014-01-29 17:00:00+00:00,53.0,27.096,23.296,25.025167,30.450336,27.633219,29.002792,0,0,44568.273,35515.758,4.8999996,4.8999996,0.0,19.0,16.79314,32.399998,316.81418,17.71,3.4215968
2014-01-30 17:00:00+00:00,53.0,27.446,22.946,25.095995,31.006378,27.401094,29.045702,0,0,44551.773,40610.965,5.0,5.0,0.0,19.0,17.727943,33.48,312.8789,19.25,3.6782951
2014-01-31 17:00:00+00:00,53.0,27.696,23.046,25.266836,32.569084,27.25898,29.296427,0,0,44534.99,40185.902,3.2,3.2,0.0,17.0,17.826363,35.64,301.88156,19.37,3.6791904
2014-02-01 17:00:00+00:00,61.0,27.396,23.496,24.941833,31.269436,27.197802,28.713127,0,0,44517.938,32803.73,13.3,13.3,0.0,22.0,19.453327,39.239998,307.44373,17.7,3.3389256
2014-02-02 17:00:00+00:00,63.0,27.546,23.646,25.031412,32.651577,27.733582,29.31235,0,0,44500.645,27660.225,17.5,17.5,0.0,22.0,16.323528,33.839996,300.18777,16.37,3.181407
2014-02-03 17:00:00+00:00,61.0,27.296,23.396,25.012665,32.179504,27.580177,29.553747,0,0,44483.125,16914.906,13.2,13.2,0.0,18.0,14.689588,32.760002,292.3238,12.53,2.49134
2014-02-04 17:00:00+00:00,53.0,27.546,23.296,25.298082,33.295963,28.089859,30.17301,0,0,44465.406,39368.656,4.700001,4.700001,0.0,13.0,12.229406,25.56,329.1211,17.07,3.3200433
2014-02-05 17:00:00+00:00,61.0,28.546,23.946,25.783499,33.924343,29.112434,30.941574,0,0,44447.504,35729.793,5.8,5.8,0.0,13.0,14.081477,27.72,317.93573,18.77,3.6622112
2014-02-06 17:00:00+00:00,63.0,28.496,23.496,25.568916,34.311016,27.967068,30.109573,0,0,44429.44,28602.354,8.7,8.7,0.0,12.0,16.485485,33.839996,273.6273,15.85,3.164377
2014-02-07 17:00:00+00:00,63.0,26.846,23.946,25.012667,31.322643,28.163284,29.807257,0,0,44411.24,10975.076,31.600002,31.600002,0.0,24.0,11.753876,30.960001,260.27246,9.43,1.9346762
2014-02-08 17:00:00+00:00,63.0,26.996,22.996,24.768915,31.691872,27.589163,29.413818,0,0,44392.918,26138.57,27.5,27.5,0.0,22.0,16.311613,32.039997,313.45187,13.08,2.5843666
2014-02-09 17:00:00+00:00,63.0,28.696,23.096,25.673082,34.34315,27.355886,30.66331,0,0,44374.496,39593.883,14.000002,14.000002,0.0,15.0,14.512064,34.92,292.63425,20.83,3.9856575
2014-02-10 17:00:00+00:00,2.0,29.746,22.696,26.239752,36.482056,26.98643,31.186905,0,0,44355.996,41092.438,0.0,0.0,0.0,0.0,9.9571085,29.88,297.8754,22.82,4.5874853
2014-02-11 17:00:00+00:00,53.0,28.446,23.896,26.029333,34.00553,28.835445,30.950834,0,0,44337.43,38651.957,3.5000002,3.5000002,0.0,14.0,15.683776,30.239998,1.8534542e-05,20.49,3.9717345
2014-02-12 17:00:00+00:00,51.0,28.946,24.196,26.427248,34.82452,29.035194,31.56334,0,0,44318.816,41724.613,1.4000001,1.4000001,0.0,5.0,13.5515,28.08,2.4262109,23.29,4.5059767
2014-02-13 17:00:00+00:00,51.0,28.946,23.696,26.285582,34.883423,28.545773,31.378136,0,0,44300.176,41690.516,1.7000002,1.7000002,0.0,9.0,14.003029,27.359999,342.13498,21.87,4.2675343
2014-02-14 17:00:00+00:00,53.0,28.646,23.496,25.812668,34.89969,28.32584,30.874964,0,0,44281.355,26336.63,2.7,2.7,0.0,8.0,12.10157,29.16,280.83002,16.46,3.2717836
2014-02-15 17:00:00+00:00,53.0,28.746,23.146,26.125166,34.927692,27.98523,31.55922,0,0,44262.3,41164.707,1.6,1.6,0.0,6.0,12.181624,29.88,311.35535,20.79,4.0199623
2014-02-16 17:00:00+00:00,51.0,28.996,22.596,25.937666,34.371746,27.46219,31.14313,0,0,44243.027,37330.406,1.2,1.2,0.0,6.0,11.013882,21.599998,10.577918,19.02,3.7960684
2014-02-17 17:00:00+00:00,51.0,27.696,23.596,25.552248,32.70872,28.470207,30.626556,0,0,44223.555,12111.1875,1.7,1.7,0.0,9.0,9.585739,23.4,314.14072,13.03,2.633893
2014-02-18 17:00:00+00:00,53.0,29.346,22.796,25.918917,35.519997,27.593214,31.087652,0,0,44203.91,39256.504,1.7,1.7,0.0,6.0,10.144082,23.4,295.9692,22.91,4.546425
2014-02-19 17:00:00+00:00,63.0,29.796,22.946,26.027246,36.62964,27.599234,31.205896,0,0,44184.105,41722.832,5.3999996,5.3999996,0.0,8.0,11.983188,22.68,300.0498,25.5,5.0511417
2014-02-20 17:00:00+00:00,53.0,28.246,23.546,25.43975,33.187996,28.132015,30.124146,0,0,44164.16,35844.26,2.5999997,2.5999997,0.0,10.0,11.966954,27.359999,310.78296,17.28,3.3837461
2014-02-21 17:00:00+00:00,63.0,27.296,22.996,24.362665,30.962437,27.402367,28.502424,0,0,44144.098,17900.74,29.000002,29.000002,0.0,24.0,17.610588,36.36,291.6922,11.25,2.243741
2014-02-22 17:00:00+00:00,63.0,26.746,22.746,24.175163,30.592888,26.619328,28.423235,0,0,44123.926,12101.979,32.2,32.2,0.0,24.0,8.714677,27.0,291.23746,7.53,1.6781341
2014-02-23 17:00:00+00:00,61.0,26.696,22.496,24.666834,31.079594,26.762892,29.01152,0,0,44103.67,28540.496,12.2,12.2,0.0,19.0,12.55879,31.319998,303.88702,12.62,2.52155
2014-02-24 17:00:00+00:00,61.0,27.646,22.696,24.956415,32.38491,26.90224,29.386068,0,0,44083.355,39976.395,13.499999,13.499999,0.0,17.0,14.33234,34.56,326.3891,18.18,3.5140595
2014-02-25 17:00:00+00:00,51.0,28.446,22.446,25.331415,34.695957,26.538319,29.894066,0,0,44062.99,41616.42,1.6,1.6,0.0,8.0,12.864649,28.44,26.564945,20.22,3.9187405
2014-02-26 17:00:00+00:00,55.0,27.446,22.746,25.068914,32.46107,27.040167,29.531662,0,0,44042.586,29688.26,4.3999996,4.3999996,0.0,15.0,10.1376915,23.759998,89.27478,14.85,2.9721885
2014-02-27 17:00:00+00:00,61.0,28.746,22.446,25.733498,35.89013,26.565838,30.775354,0,0,44022.168,41579.914,4.3,4.3,0.0,11.0,10.365251,22.319998,27.859552,22.4,4.3561163
2014-02-28 17:00:00+00:00,63.0,29.096,22.896,25.418917,35.276127,27.60563,30.605074,0,0,44001.754,39023.535,16.1,16.1,0.0,12.0,13.797912,25.56,312.70938,20.16,3.9101262
2014-03-01 17:00:00+00:00,63.0,28.696,22.446,25.31475,35.54085,26.984308,30.38807,0,0,43981.355,39484.29,18.1,18.1,0.0,16.0,12.43434,25.199999,307.94775,21.79,4.2115197
2014-03-02 17:00:00+00:00,63.0,29.246,22.746,25.970999,35.9305,27.427166,31.319025,0,0,43960.99,41524.55,8.1,8.1,0.0,10.0,10.08,25.199999,26.442316,22.64,4.474449
2014-03-03 17:00:00+00:00,53.0,29.546,23.296,26.404335,36.585,27.770882,31.5865,0,0,43940.676,41505.992,2.0,2.0,0.0,6.0,9.826088,21.599998,53.325558,25.27,5.043756
2014-03-04 17:00:00+00:00,63.0,28.896,23.746,25.779333,35.44064,28.741325,30.979918,0,0,43920.426,39923.27,8.400001,8.400001,0.0,14.0,10.296251,24.48,287.29684,18.67,3.6763992
2014-03-05 17:00:00+00:00,61.0,29.396,22.846,25.841833,35.919056,27.25217,31.238739,0,0,43900.25,40259.242,10.2,10.2,0.0,14.0,11.770403,24.84,297.92886,22.46,4.437005
2014-03-06 17:00:00+00:00,55.0,29.046,23.446,25.970999,35.269928,28.3278,31.182562,0,0,43880.02,35586.57,6.3,6.3,0.0,15.0,13.217443,27.72,328.86697,20.0,3.9428875
2014-03-07 17:00:00+00:00,61.0,27.846,23.796,25.516836,33.778717,28.922478,30.573166,0,0,43859.67,19226.057,8.4,8.4,0.0,18.0,7.9526596,22.68,325.35327,14.3,2.8897102
2014-03-08 17:00:00+00:00,63.0,28.996,23.296,25.614746,35.782032,28.264725,30.77307,0,0,43839.227,31771.992,13.999999,13.999999,0.0,12.0,12.287555,26.64,315.9391,20.56,4.0144396
2014-03-09 17:00:00+00:00,61.0,27.896,23.696,25.543915,34.191334,28.732624,30.81587,0,0,43818.69,30626.281,6.5999994,6.5999994,0.0,15.0,8.39657,25.199999,317.8913,17.46,3.4199522
2014-03-10 17:00:00+00:00,55.0,28.096,23.346,25.766836,33.74761,28.180119,30.835573,0,0,43798.09,38575.43,5.1000004,5.1000004,0.0,17.0,12.074766,24.119999,339.1886,18.01,3.5283341
2014-03-11 17:00:00+00:00,51.0,28.446,23.196,25.745996,34.68308,27.621151,30.626425,0,0,43777.434,35196.797,1.3000001,1.3000001,0.0,9.0,10.739832,22.68,283.42737,18.63,3.668563
2014-03-12 17:00:00+00:00,61.0,28.496,23.546,25.450165,34.87626,28.337849,30.37581,0,0,43756.74,34824.46,11.3,11.3,0.0,17.0,12.24,24.119999,286.10843,17.75,3.4748118
2014-03-13 17:00:00+00:00,51.0,28.146,23.196,25.762665,34.34324,27.935059,30.98512,0,0,43736.02,35722.367,1.2,1.2,0.0,7.0,6.9899354,21.599998,323.13,16.43,3.2892876
2014-03-14 17:00:00+00:00,55.0,28.996,23.046,25.700165,35.083706,27.650274,30.888268,0,0,43715.28,41096.613,3.4,3.4,0.0,9.0,12.605142,24.84,44.9998,20.2,3.872707
2014-03-15 17:00:00+00:00,53.0,29.496,22.896,26.206415,36.846207,27.61895,31.87641,0,0,43694.555,40031.05,2.3000002,2.3000002,0.0,8.0,8.473393,21.96,159.7749,22.43,4.4172997
2014-03-16 17:00:00+00:00,63.0,29.146,24.046,26.100166,35.285847,29.210373,31.691483,0,0,43673.84,38299.285,22.400002,22.400002,0.0,18.0,14.205182,27.0,349.04596,18.11,3.5853379
2014-03-17 17:00:00+00:00,61.0,29.146,23.396,25.985586,35.74139,27.936111,31.396034,0,0,43653.156,39323.2,16.7,16.7,0.0,15.0,10.1887,25.919998,245.13629,21.25,4.1414676
2014-03-18 17:00:00+00:00,63.0,29.896,22.746,26.02517,36.28718,27.2983,31.324623,0,0,43632.52,41209.85,8.8,8.8,0.0,5.0,11.988594,23.759998,258.2012,21.07,4.1540976
2014-03-19 17:00:00+00:00,61.0,30.246,23.646,26.32308,37.667683,28.24339,31.90676,0,0,43611.938,38630.246,5.2999997,5.2999997,0.0,9.0,12.758432,25.56,246.80133,23.45,4.68527
2014-03-20 17:00:00+00:00,63.0,27.546,23.796,25.473082,31.784473,28.450386,29.873468,0,0,43591.426,20478.076,13.6,13.6,0.0,15.0,18.430452,33.839996,267.48102,13.77,2.690022
2014-03-21 17:00:00+00:00,63.0,28.146,23.996,25.568914,33.14189,28.33216,30.297256,0,0,43571.004,39421.61,13.700002,13.700002,0.0,23.0,10.787993,30.599998,323.92737,16.06,3.1285005
2014-03-22 17:00:00+00:00,61.0,27.946,23.546,25.281416,33.055164,28.572594,30.411676,0,0,43550.688,19111.04,10.700001,10.700001,0.0,17.0,11.119281,23.4,351.5112,12.65,2.5173943
2014-03-23 17:00:00+00:00,55.0,28.996,22.896,25.800165,35.6742,27.503279,31.215261,0,0,43530.477,38239.625,6.1,6.1,0.0,11.0,9.511088,21.96,297.66663,19.41,3.7834244
2014-03-24 17:00:00+00:00,61.0,27.496,23.646,25.456415,32.821457,28.713814,30.720316,0,0,43510.4,21850.613,13.100001,13.100001,0.0,18.0,11.659777,25.56,43.331707,13.47,2.656995
2014-03-25 17:00:00+00:00,61.0,28.396,23.596,25.918915,35.105972,28.676163,31.277529,0,0,43490.457,37348.297,6.2,6.2,0.0,8.0,9.114471,21.24,28.361052,16.78,3.3120313
2014-03-26 17:00:00+00:00,63.0,28.946,23.446,25.854334,34.086292,28.385399,31.083109,0,0,43470.527,39078.79,10.8,10.8,0.0,12.0,9.3669195,20.519999,277.30563,17.69,3.5066385
2014-03-27 17:00:00+00:00,61.0,29.846,23.146,25.973083,36.73838,27.61471,31.212801,0,0,43450.56,32941.773,4.9999995,4.9999995,0.0,11.0,8.654986,20.880001,102.875,20.78,4.1549177
2014-03-28 17:00:00+00:00,53.0,30.196,22.946,26.504328,36.623806,27.420164,31.69919,0,0,43430.57,40354.305,1.5,1.5,0.0,3.0,8.707237,20.880001,111.4184,22.11,4.4786167
2014-03-29 17:00:00+00:00,55.0,29.796,24.196,26.493917,36.425545,29.203812,31.80414,0,0,43410.574,37251.805,2.7,2.7,0.0,8.0,11.435313,24.119999,96.48802,20.19,4.028883
2014-03-30 17:00:00+00:00,61.0,30.446,23.846,26.633492,36.30758,28.656853,31.889086,0,0,43390.574,38149.09,2.8,2.8,0.0,2.0,15.575981,30.599998,105.77333,21.72,4.3192964
2014-03-31 17:00:00+00:00,63.0,29.596,23.446,26.300169,34.97657,28.278473,31.385735,0,0,43370.59,39515.367,8.2,8.2,0.0,10.0,14.84318,33.48,84.84346,21.99,4.252728
2014-04-01 17:00:00+00:00,61.0,29.996,23.696,26.504333,36.418896,28.687122,31.765165,0,0,43350.64,37053.188,6.2000003,6.2000003,0.0,6.0,10.137692,25.199999,120.9132,20.09,4.046882
2014-04-02 17:00:00+00:00,63.0,30.446,22.996,26.439749,37.508095,27.433428,31.549875,0,0,43330.723,39896.13,5.0,5.0,0.0,5.0,9.290511,24.84,97.18625,23.23,4.688024
2014-04-03 17:00:00+00:00,61.0,29.646,23.746,26.333498,36.921726,28.773396,31.974594,0,0,43310.867,37985.797,5.1,5.1,0.0,7.0,9.422101,28.8,171.11934,19.18,3.848472
2014-04-04 17:00:00+00:00,55.0,29.446,23.396,26.156416,37.15872,28.091057,31.609873,0,0,43291.08,40031.742,4.3,4.3,0.0,11.0,10.685391,26.64,88.83087,21.49,4.2345266
2014-04-05 17:00:00+00:00,61.0,28.796,24.096,26.025167,35.374577,28.938538,31.243357,0,0,43271.367,38112.1,7.6,7.6,0.0,13.0,12.287555,27.0,314.04837,19.1,3.7575479
2014-04-06 17:00:00+00:00,63.0,30.546,23.196,26.423082,36.372063,27.472733,31.245451,0,0,43251.754,34607.03,2.8,2.8,0.0,2.0,14.471821,31.319998,249.65204,19.45,3.9514775
2014-04-07 17:00:00+00:00,51.0,31.396,23.646,27.16683,37.706783,27.655249,32.168903,0,0,43232.242,39342.707,0.2,0.2,0.0,1.0,13.339445,31.68,251.93501,23.12,4.7418194
2014-04-08 17:00:00+00:00,63.0,30.046,24.746,26.7835,35.18205,29.296764,31.297516,0,0,43212.86,35839.97,3.0,3.0,0.0,2.0,17.313717,33.839996,244.32668,18.52,3.7981784
2014-04-09 17:00:00+00:00,63.0,29.246,23.946,25.943918,34.65132,27.610802,30.208338,0,0,43193.605,35836.594,9.599999,9.599999,0.0,9.0,15.141414,36.0,247.60866,17.59,3.498536
2014-04-10 17:00:00+00:00,63.0,29.296,23.346,25.766832,35.451523,27.901962,30.698952,0,0,43174.496,35142.234,16.6,16.6,0.0,9.0,12.55879,29.519999,253.05067,18.33,3.58119
2014-04-11 17:00:00+00:00,61.0,28.846,23.546,25.58975,34.067112,27.885147,30.220413,0,0,43155.56,23027.234,4.1,4.1,0.0,9.0,12.287555,32.039997,234.63744,14.83,3.0099823
2014-04-12 17:00:00+00:00,63.0,29.246,23.646,25.441828,34.247173,27.956715,30.007517,0,0,43136.79,22447.36,13.300001,13.300001,0.0,16.0,13.849477,29.88,233.10571,13.47,2.7330577
2014-04-13 17:00:00+00:00,63.0,28.946,23.646,25.548082,34.658455,27.977135,30.175737,0,0,43118.215,31801.332,13.099999,13.099999,0.0,15.0,14.168641,30.960001,257.653,17.04,3.3564014
2014-04-14 17:00:00+00:00,61.0,29.996,23.546,26.316833,35.563766,27.802868,30.981453,0,0,43099.836,37675.79,3.0,3.0,0.0,3.0,13.1041975,29.519999,252.49199,19.35,3.9154563
2014-04-15 17:00:00+00:00,55.0,30.046,23.946,26.689749,36.076504,28.421406,31.69259,0,0,43081.547,38762.33,1.9000002,1.9000002,0.0,6.0,12.245294,27.359999,256.47165,20.38,4.1480436
2014-04-16 17:00:00+00:00,61.0,31.146,24.196,26.862665,37.531517,29.258965,32.371387,0,0,43063.293,39335.82,2.8999999,2.8999999,0.0,6.0,10.805999,27.359999,222.64204,21.86,4.4516115
2014-04-17 17:00:00+00:00,61.0,30.596,22.846,26.187668,37.56063,27.299383,31.622238,0,0,43045.09,38907.76,2.7,2.7,0.0,3.0,8.28,22.319998,233.18126,21.66,4.3415623
2014-04-18 17:00:00+00:00,53.0,29.996,23.496,26.429335,36.718067,27.911,31.479141,0,0,43026.95,40296.895,1.9,1.9,0.0,3.0,10.308831,26.28,231.78104,20.34,4.112792
2014-04-19 17:00:00+00:00,63.0,30.596,23.846,26.614752,37.344193,27.796444,31.529367,0,0,43008.887,39201.82,5.9,5.9,0.0,3.0,11.252519,27.0,232.34422,20.64,4.174925
2014-04-20 17:00:00+00:00,63.0,29.196,23.996,26.296,34.12864,28.526405,30.638681,0,0,42990.914,37104.21,8.0,8.0,0.0,8.0,17.238699,32.039997,239.56491,15.7,3.2939856
2014-04-21 17:00:00+00:00,53.0,31.296,23.996,26.887667,37.102173,27.887486,32.03199,0,0,42973.043,39210.984,1.9000001,1.9000001,0.0,5.0,10.195057,24.48,236.15858,19.44,3.959463
2014-04-22 17:00:00+00:00,55.0,30.646,23.396,26.827248,37.470062,28.207859,32.44561,0,0,42955.285,39858.16,1.7,1.7,0.0,6.0,9.021574,21.599998,245.42601,21.61,4.379368
2014-04-23 17:00:00+00:00,51.0,31.596,23.996,27.379332,37.490864,28.319088,32.62636,0,0,42937.66,38777.953,0.90000004,0.90000004,0.0,3.0,11.252519,27.0,236.47095,22.4,4.637711
2014-04-24 17:00:00+00:00,63.0,30.896,24.546,27.298082,37.19029,29.51778,32.815548,0,0,42920.184,38903.664,11.8,11.8,0.0,6.0,8.557102,19.08,226.96524,20.59,4.256884
2014-04-25 17:00:00+00:00,63.0,30.046,24.396,26.693918,38.041836,29.37025,32.287018,0,0,42902.86,39013.203,12.2,12.2,0.0,8.0,11.879999,30.239998,232.12492,18.98,3.8172288
2014-04-26 17:00:00+00:00,61.0,28.846,24.096,26.643915,35.797832,29.23357,32.04911,0,0,42885.707,39383.45,3.0,3.0,0.0,6.0,9.290511,17.64,236.97607,17.13,3.5127366
2014-04-27 17:00:00+00:00,61.0,30.496,24.096,26.798082,37.032154,28.91639,32.24323,0,0,42868.742,38811.24,9.9,9.9,0.0,10.0,7.10031,20.519999,235.78421,20.34,4.137975
2014-04-28 17:00:00+00:00,63.0,29.996,23.996,26.583498,36.864025,28.775932,32.27801,0,0,42851.98,39124.023,15.1,15.1,0.0,12.0,8.311245,21.599998,232.59451,19.66,3.968829
2014-04-29 17:00:00+00:00,61.0,29.596,23.496,26.150164,36.22932,28.20454,31.547258,0,0,42835.434,38469.84,7.9,7.9,0.0,9.0,8.654986,20.519999,153.91437,19.58,3.9186773
2014-04-30 17:00:00+00:00,55.0,28.796,23.396,25.97516,35.281525,27.974125,31.374083,0,0,42819.117,39328.684,4.3,4.3,0.0,10.0,10.594036,23.759998,86.66162,17.27,3.3761044
2014-05-01 17:00:00+00:00,51.0,30.496,23.546,26.806417,36.895294,28.416798,32.33453,0,0,42803.043,39529.656,0.6,0.6,0.0,3.0,10.009036,19.8,97.12491,20.2,4.06164
2014-05-02 17:00:00+00:00,51.0,29.896,24.346,26.739748,35.81238,29.620285,31.844,0,0,42787.23,38065.39,1.5,1.5,0.0,9.0,13.830749,28.44,86.97458,18.9,3.7669308
2014-05-03 17:00:00+00:00,53.0,29.996,23.796,26.666834,36.10264,28.735943,31.856882,0,0,42771.7,37517.746,2.7000003,2.7000003,0.0,13.0,13.104198,28.08,95.92739,20.43,4.0601506
2014-05-04 17:00:00+00:00,53.0,30.146,24.346,26.8835,36.92515,29.292358,32.063343,0,0,42756.45,39317.95,1.6,1.6,0.0,5.0,14.118243,27.359999,101.914,19.83,3.9458847
2014-05-05 17:00:00+00:00,63.0,29.546,24.396,26.604332,35.303345,29.505486,32.077908,0,0,42741.383,38866.977,10.4,10.4,0.0,15.0,16.645864,33.48,93.304695,16.84,3.2940044
2014-05-06 17:00:00+00:00,55.0,30.296,23.846,26.941828,37.522587,28.859642,32.795498,0,0,42726.46,39407.715,3.1999996,3.1999996,0.0,12.0,6.9899354,23.039999,162.09557,19.47,3.9529982
2014-05-07 17:00:00+00:00,51.0,30.496,23.996,27.160583,37.704586,29.238419,32.914337,0,0,42711.695,39500.266,1.5,1.5,0.0,7.0,8.4042845,20.880001,53.01111,21.65,4.39403
2014-05-08 17:00:00+00:00,55.0,31.146,24.246,27.518913,37.899246,29.589897,33.30191,0,0,42697.098,38990.81,3.1000001,3.1000001,0.0,8.0,7.7043357,18.359999,89.42707,20.83,4.3161974
